product_link;award_link;vintage;grade;contributor
https://www.gall.nl/torre-mora-scalunera-etna-bianco-wit-75cl-140929.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140929;;Gouden punten;Decanter
https://www.gall.nl/torre-mora-scalunera-etna-bianco-wit-75cl-140929.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140929;Oogstjaar 2019;91 punten;James Suckling
https://www.gall.nl/la-battistina-gavi-nuovo-quadro-wit-75cl-257648.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=257648;Oogstjaar 2016;Zilveren medaille;International Wine Challenge
https://www.gall.nl/la-battistina-gavi-nuovo-quadro-wit-75cl-257648.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=257648;Oogstjaar 2019;9-;De Grote Hamersma
https://www.gall.nl/martin-codax-albari%C3%B1o-organistrum-wit-75cl-308358.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308358;Oogstjaar 2013;90 punten;Guía Peñín
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2011;Bronzen medaille;International Wine Challenge
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2012;93 punten;James Suckling
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2013;8;De Grote Hamersma
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2016;92 punten;Tim Atkin
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2017;94 punten;Guía Peñín
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;;92 punten;Tim Atkin
https://www.gall.nl/marques-de-riscal-rioja-reserva-rood-75cl-330094.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=330094;Oogstjaar 2018;8.5;De Grote Hamersma
https://www.gall.nl/costa-di-bussia-barolo-riserva-rood-75cl-161772.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=161772;Oogstjaar 2013;92 punten;James Suckling
https://www.gall.nl/costa-di-bussia-barolo-riserva-rood-75cl-161772.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=161772;;90 punten;Wine Enthusiast
https://www.gall.nl/maison-ventenac-candide-wit-75cl-142972.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=142972;Oogstjaar 2019;92 punten;Decanter
https://www.gall.nl/maison-ventenac-candide-wit-75cl-142972.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=142972;;17.5 punten;Jancis Robinson
https://www.gall.nl/ch%C3%A2teau-yon-figeac-rood-75cl-155802.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=155802;Oogstjaar 2016;90 punten;James Suckling
https://www.gall.nl/castello-di-albola-chianti-riserva-rood-75cl-122092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122092;Oogstjaar 2015;p_90 punten;Wine Spectator
https://www.gall.nl/castello-di-albola-chianti-riserva-rood-75cl-122092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122092;;p_16_5 punten;Jancis Robinson
https://www.gall.nl/castello-di-albola-chianti-riserva-rood-75cl-122092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122092;;p_94 punten;Decanter
https://www.gall.nl/castello-di-albola-chianti-riserva-rood-75cl-122092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122092;;p_93 punten;James Suckling
https://www.gall.nl/castello-di-albola-chianti-riserva-rood-75cl-122092.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122092;Oogstjaar 2016;90 punten;James Suckling
https://www.gall.nl/kuentz-bas-trois-chateaux-muscat-wit-75cl-144150.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=144150;Oogstjaar 2017;90 punten;Wine Enthusiast
https://www.gall.nl/arrogant-frog-ribet-blanc-wit-37.5cl-196509.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196509;Oogstjaar 2017;87 punten;Gilbert and Gaillard
https://www.gall.nl/arrogant-frog-ribet-blanc-wit-37.5cl-196509.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196509;Oogstjaar 2019;8;De Grote Hamersma
https://www.gall.nl/arrogant-frog-ribet-blanc-wit-37.5cl-196509.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=196509;;p_88 punten;Decanter
https://www.gall.nl/alain-brumont-tour-bouscasse-rood-75cl-136050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=136050;Oogstjaar 2011;Goud punten;Mundus Vini
https://www.gall.nl/alain-brumont-tour-bouscasse-rood-75cl-136050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=136050;Oogstjaar 2016;93 punten;Wine Enthusiast
https://www.gall.nl/alain-brumont-tour-bouscasse-rood-75cl-136050.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=136050;Oogstjaar 2017;9;De Wijngids
https://www.gall.nl/laurus-beaumes-de-venise-rouge-rood-75cl-140538.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=140538;Oogstjaar 2018;88 punten;Robert Parker
https://www.gall.nl/trimbach-seleccion-de-vieille-vignes-wit-75cl-123838.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123838;Oogstjaar 2015;92 punten;Wine Advocate
https://www.gall.nl/trimbach-seleccion-de-vieille-vignes-wit-75cl-123838.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123838;Oogstjaar 2017;95 punten;James Suckling
https://www.gall.nl/trimbach-seleccion-de-vieille-vignes-wit-75cl-123838.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123838;Oogstjaar 2019;95 punten;James Suckling
https://www.gall.nl/zonin-bardolino-classico-rood-75cl-122262.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122262;Oogstjaar 2019;7.5;De Grote Hamersma
https://www.gall.nl/vidal-fleury-c%C3%B4tes-du-rh%C3%B4ne-villages-magnum-rood-150cl-121177.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=121177;Oogstjaar 2015;8.5;De Grote Hamersma
https://www.gall.nl/kuehn-pinot-gris-alsace-wit-75cl-149322.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=149322;Oogstjaar 2018;8;De Grote Hamersma
https://www.gall.nl/cune-rioja-reserva-met-houten-kist-rood-75cl-106690.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=106690;Oogstjaar 2013;89 punten;Wine Advocate
https://www.gall.nl/cune-rioja-reserva-met-houten-kist-rood-75cl-106690.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=106690;Oogstjaar 2014;92 punten;Tim Atkin
https://www.gall.nl/cune-rioja-reserva-met-houten-kist-rood-75cl-106690.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=106690;Oogstjaar 2016;93 punten;James Suckling
https://www.gall.nl/mandrarossa-santannella-wit-75cl-122130.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122130;Oogstjaar 2017;2 bicchieri;Gambero Rosso
https://www.gall.nl/planeta-plumbago-rood-75cl-123269.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123269;Oogstjaar 2017;91 punten;Falstaff Wine Guide
https://www.gall.nl/planeta-plumbago-rood-75cl-123269.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123269;;87 punten;Wine Advocate
https://www.gall.nl/planeta-plumbago-rood-75cl-123269.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123269;Oogstjaar 2018;93 punten;James Suckling
https://www.gall.nl/mazzei-serrata-rood-75cl-107069.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107069;Oogstjaar 2015;8.5;De Grote Hamersma
https://www.gall.nl/mazzei-serrata-rood-75cl-107069.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107069;Oogstjaar 2016;90 punten;James Suckling
https://www.gall.nl/mazzei-serrata-rood-75cl-107069.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107069;;2 bicchieri;Gambero Rosso
https://www.gall.nl/mazzei-serrata-rood-75cl-107069.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=107069;Oogstjaar 2017;9 -;De Wijngids
https://www.gall.nl/renato-ratti-dasti-battaglione-rood-75cl-125008.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125008;Oogstjaar 2017;87 punten;James Suckling
https://www.gall.nl/di-majo-norante-contado-rood-75cl-258091.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258091;Oogstjaar 2012;8.5;De Grote Hamersma
https://www.gall.nl/di-majo-norante-contado-rood-75cl-258091.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258091;Oogstjaar 2013;88 punten;Wine Spectator
https://www.gall.nl/di-majo-norante-contado-rood-75cl-258091.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258091;Oogstjaar 2014;3 bicchieri;Gambero Rosso
https://www.gall.nl/di-majo-norante-contado-rood-75cl-258091.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258091;Oogstjaar 2016;91 punten;James Suckling
https://www.gall.nl/chivite-las-fincas-rose-rose-75cl-308536.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308536;Oogstjaar 2015;16 punten;Jancis Robinson
https://www.gall.nl/chivite-las-fincas-rose-rose-75cl-308536.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308536;Oogstjaar 2016;8;De Grote Hamersma
https://www.gall.nl/chivite-las-fincas-rose-rose-75cl-308536.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308536;Oogstjaar 2019;91 punten;Guía Peñín
https://www.gall.nl/zonin-pinot-bianco-wit-75cl-122777.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122777;Oogstjaar 2018;90 punten;James Suckling
https://www.gall.nl/laurus-aoc-condrieu-wit-75cl-131067.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131067;Oogstjaar 2016;96 punten;Wine Advocate
https://www.gall.nl/laurus-aoc-condrieu-wit-75cl-131067.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131067;;90 punten;Robert Parker
https://www.gall.nl/laurus-aoc-condrieu-wit-75cl-131067.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=131067;Oogstjaar 2018;84 punten;Robert Parker
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;Oogstjaar 2012;93 punten;Guía Peñín
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;;95 punten;Tim Atkin
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;;92 punten;Decanter
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;;92 punten;Wine Advocate
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;;Zilveren medaille;International Wine Challenge
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;;93 punten;Wine Enthusiast
https://www.gall.nl/cune-imperial-reserva-magnum-rood-150cl-125458.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=125458;Oogstjaar 2014;95 punten;Tim Atkin
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;Oogstjaar 2013;8.5;De Grote Hamersma
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;Oogstjaar 2014;92 punten;Falstaff Wine Guide
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;Oogstjaar 2015;92 punten;James Suckling
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;Oogstjaar 2018;91 punten;Wine Advocate
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;;94 punten;James Suckling
https://www.gall.nl/catena-malbec-rood-37.5cl-390194.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=390194;;90 punten;Tim Atkin
https://www.gall.nl/di-majo-norante-sangiovese-rood-75cl-258180.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258180;Oogstjaar 2014;8.5;De Grote Hamersma
https://www.gall.nl/di-majo-norante-sangiovese-rood-75cl-258180.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258180;Oogstjaar 2015;87 punten;Vinous
https://www.gall.nl/di-majo-norante-sangiovese-rood-75cl-258180.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=258180;Oogstjaar 2016;1 bicchieri;Gambero Rosso
https://www.gall.nl/conde-valdemar-barricas-blanco-wit-75cl-308544.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308544;Oogstjaar 2015;91 punten;Wine Spectator
https://www.gall.nl/conde-valdemar-barricas-blanco-wit-75cl-308544.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308544;Oogstjaar 2016;91 punten;Guía Peñín
https://www.gall.nl/conde-valdemar-barricas-blanco-wit-75cl-308544.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=308544;Oogstjaar 2019;95 punten;Tim Atkin
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;Oogstjaar 2012;94 punten;Guía Peñín
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;;97 punten;James Suckling
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;;96 punten;Tim Atkin
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;;93 punten;Wine Spectator
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;;93 punten;Wine Advocate
https://www.gall.nl/contino-reserva-magnum-rood-150cl-123749.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=123749;Oogstjaar 2015;9;De Grote Hamersma
https://www.gall.nl/mommessin-morgon-c%C3%B4te-du-py-grandes-mises-rood-75cl-179566.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=179566;Oogstjaar 2013;15 punten;Decanter
https://www.gall.nl/mommessin-morgon-c%C3%B4te-du-py-grandes-mises-rood-75cl-179566.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=179566;Oogstjaar 2017;8.5;De Grote Hamersma
https://www.gall.nl/lavis-classici-lagrein-rood-75cl-142654.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=142654;Oogstjaar 2018;Zilveren medaille;Int. Wine & Spirits Competition
https://www.gall.nl/maison-ventenac-les-dissidents-la-paria-rood-75cl-142964.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=142964;Oogstjaar 2019;17 punten;Jancis Robinson
https://www.gall.nl/maison-ventenac-les-dissidents-la-paria-rood-75cl-142964.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=142964;;93 punten;Decanter
https://www.gall.nl/errazuriz-villa-don-maximiano-rood-75cl-409537.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=409537;Oogstjaar 2018;93 punten;Wine Advocate
https://www.gall.nl/jc-boisset-chorey-les-beaune-rood-75cl-168904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=168904;Oogstjaar 2014;90 punten;Tim Atkin
https://www.gall.nl/jc-boisset-chorey-les-beaune-rood-75cl-168904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=168904;Oogstjaar 2017;9;De Grote Hamersma
https://www.gall.nl/jc-boisset-chorey-les-beaune-rood-75cl-168904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=168904;;silver medaille;International Wine Challenge
https://www.gall.nl/jc-boisset-chorey-les-beaune-rood-75cl-168904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=168904;;p_92 punten;James Suckling
https://www.gall.nl/jc-boisset-chorey-les-beaune-rood-75cl-168904.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=168904;;p_16_5 punten;Jancis Robinson
https://www.gall.nl/costa-di-bussia-barolo-campo-dei-buoi-rood-75cl-161756.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=161756;Oogstjaar 2013;p_90 punten;Wine Enthusiast
https://www.gall.nl/hoeve-nekum-auxerrois-wit-75cl-379980.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=379980;Oogstjaar 2012;7.5;De Grote Hamersma
https://www.gall.nl/wakefield-estate-cabernet-sauvignon-rood-75cl-153303.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=153303;Oogstjaar 2017;Bronzen medaille;International Wine Challenge
https://www.gall.nl/wakefield-estate-cabernet-sauvignon-rood-75cl-153303.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=153303;;Zilveren medaille;Mundus Vini
https://www.gall.nl/wakefield-estate-cabernet-sauvignon-rood-75cl-153303.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=153303;;90 punten;Gilbert and Gaillard
https://www.gall.nl/cabolani-traminer-friuli-aquileia-wit-75cl-122793.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122793;Oogstjaar 2017;8.5;De Grote Hamersma
https://www.gall.nl/cabolani-traminer-friuli-aquileia-wit-75cl-122793.html;https://www.gall.nl/on/demandware.store/Sites-gall-nl-Site/nl_NL/Product-Awards?&id=122793;Oogstjaar 2018;2 bicchieri;Gambero Rosso
